mouth_open_ratio,mouth_width_ratio,left_eye_open_ratio,right_eye_open_ratio,eyebrow_raise_left,eyebrow_raise_right,head_yaw,head_pitch,head_roll,face_width,face_height,label
0.007145815063267946,0.34035271406173706,0.5731065273284912,0.5974135994911194,0.11873496323823929,0.13675455749034882,-0.1787056028842926,0.25738975405693054,-7.253238201141357,0.2121015042066574,0.4536457657814026,0
0.004548576194792986,0.3403347134590149,0.6488680839538574,0.5807358622550964,0.12272482365369797,0.13986177742481232,-0.1831996589899063,0.25212571024894714,-7.948518753051758,0.2114965170621872,0.45432960987091064,0
0.007216382306069136,0.33351314067840576,0.6138935685157776,0.5926572680473328,0.12175050377845764,0.13830626010894775,-0.17948225140571594,0.25413578748703003,-7.723156929016113,0.2122998684644699,0.45415908098220825,0
0.008319462649524212,0.33630192279815674,0.6370533108711243,0.64365553855896,0.12008816003799438,0.13486942648887634,-0.16924475133419037,0.2557846009731293,-7.785338878631592,0.21262983977794647,0.45564401149749756,0
0.004489875864237547,0.3365630805492401,0.6174420714378357,0.6062229871749878,0.120775505900383,0.1380346566438675,-0.1814335435628891,0.2526923418045044,-8.15095329284668,0.21168221533298492,0.4555177390575409,0
0.0018188690301030874,0.3276270627975464,0.5974041223526001,0.6121206879615784,0.11826754361391068,0.13721232116222382,-0.20426617562770844,0.24989081919193268,-8.590156555175781,0.21131828427314758,0.45299285650253296,0
0.004821677226573229,0.3298948109149933,0.6415791511535645,0.6165562868118286,0.11704295873641968,0.14014048874378204,-0.21197627484798431,0.25340309739112854,-7.9542317390441895,0.20995260775089264,0.4558876156806946,0
0.004379455465823412,0.3267051577568054,0.643902599811554,0.6271716952323914,0.11925124377012253,0.13785326480865479,-0.21409890055656433,0.25008198618888855,-8.836809158325195,0.21139615774154663,0.4556038975715637,0
0.004793854895979166,0.330340176820755,0.6208750009536743,0.580345869064331,0.11810243874788284,0.1384085863828659,-0.21019281446933746,0.25476041436195374,-8.838604927062988,0.21067418158054352,0.4532587230205536,0
0.005042580422013998,0.32770320773124695,0.6567666530609131,0.5887598395347595,0.11955436319112778,0.13785912096500397,-0.21625594794750214,0.25164175033569336,-9.101256370544434,0.2100418210029602,0.4549550414085388,0
0.007991909049451351,0.3310391306877136,0.6289889812469482,0.6070515513420105,0.11593703180551529,0.1371137648820877,-0.24371887743473053,0.25124138593673706,-8.577407836914062,0.20915403962135315,0.4522334039211273,0
0.005793404299765825,0.3358662724494934,0.6650527715682983,0.5794827342033386,0.11928859353065491,0.13998666405677795,-0.2597179412841797,0.2525060772895813,-8.97981071472168,0.2071608304977417,0.4501795172691345,0
